p1,p2,cat,label_x,label_y,o1,o2
http://purl.obolibrary.org/obo/ZP_0002381,http://purl.obolibrary.org/obo/XPO_0101682,lexical,"chondrocyte morphology, abnormal (ZPO)",abnormal chondrocyte morphology (XPO),ZP,XPO
http://purl.obolibrary.org/obo/HP_0032929,http://purl.obolibrary.org/obo/MP_0000166,lexical,Abnormal chondrocyte morphology (HPO),abnormal chondrocyte morphology (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0000166,http://purl.obolibrary.org/obo/HP_0032929,lexical,abnormal chondrocyte morphology (MPO),Abnormal chondrocyte morphology (HPO),MP,HP
http://purl.obolibrary.org/obo/XPO_0103160,http://purl.obolibrary.org/obo/MP_0005098,lexical,abnormal choroid morphology (XPO),abnormal optic choroid morphology (MPO),XPO,MP
http://purl.obolibrary.org/obo/MP_0005098,http://purl.obolibrary.org/obo/XPO_0103160,lexical,abnormal optic choroid morphology (MPO),abnormal choroid morphology (XPO),MP,XPO
http://purl.obolibrary.org/obo/WBPhenotype_0001348,http://purl.obolibrary.org/obo/MP_0003702,lexical,chromosome morphology variant (WBP),abnormal chromosome morphology (MPO),WBPhenotype,MP
http://purl.obolibrary.org/obo/MP_0003702,http://purl.obolibrary.org/obo/WBPhenotype_0001348,lexical,abnormal chromosome morphology (MPO),chromosome morphology variant (WBP),MP,WBPhenotype
http://purl.obolibrary.org/obo/HP_0031411,http://purl.obolibrary.org/obo/FYPO_0005600,lexical,Abnormal chromosome morphology (HPO),abnormal chromosome morphology (FYPO),HP,FYPO
http://purl.obolibrary.org/obo/FYPO_0005600,http://purl.obolibrary.org/obo/HP_0031411,lexical,abnormal chromosome morphology (FYPO),Abnormal chromosome morphology (HPO),FYPO,HP
http://purl.obolibrary.org/obo/XPO_0103022,http://purl.obolibrary.org/obo/HP_0012776,lexical,abnormal ciliary body morphology (XPO),Abnormal ciliary body morphology (HPO),XPO,HP
http://purl.obolibrary.org/obo/HP_0012776,http://purl.obolibrary.org/obo/XPO_0103022,lexical,Abnormal ciliary body morphology (HPO),abnormal ciliary body morphology (XPO),HP,XPO
http://purl.obolibrary.org/obo/HP_0012518,http://purl.obolibrary.org/obo/MP_0014016,lexical,Abnormal circle of Willis morphology (HPO),abnormal circle of Willis morphology (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0014016,http://purl.obolibrary.org/obo/HP_0012518,lexical,abnormal circle of Willis morphology (MPO),Abnormal circle of Willis morphology (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0410282,http://purl.obolibrary.org/obo/MP_0008804,lexical,Abnormal circulating amylase level (HPO),abnormal circulating amylase level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0008804,http://purl.obolibrary.org/obo/HP_0410282,lexical,abnormal circulating amylase level (MPO),Abnormal circulating amylase level (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0009819,http://purl.obolibrary.org/obo/HP_0030347,lexical,abnormal circulating androgen level (MPO),Abnormal circulating androgen level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0030347,http://purl.obolibrary.org/obo/MP_0009819,lexical,Abnormal circulating androgen level (HPO),abnormal circulating androgen level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005278,http://purl.obolibrary.org/obo/HP_0003107,lexical,abnormal cholesterol homeostasis (MPO),Abnormal circulating cholesterol concentration (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0003107,http://purl.obolibrary.org/obo/MP_0005278,lexical,Abnormal circulating cholesterol concentration (HPO),abnormal cholesterol homeostasis (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005345,http://purl.obolibrary.org/obo/HP_0012112,lexical,abnormal circulating corticosterone level (MPO),Abnormal circulating corticosterone level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0012112,http://purl.obolibrary.org/obo/MP_0005345,lexical,Abnormal circulating corticosterone level (HPO),abnormal circulating corticosterone level (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0012113,http://purl.obolibrary.org/obo/MP_0010063,lexical,Abnormal circulating creatine concentration (HPO),abnormal circulating creatine level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0010063,http://purl.obolibrary.org/obo/HP_0012113,lexical,abnormal circulating creatine level (MPO),Abnormal circulating creatine concentration (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0012100,http://purl.obolibrary.org/obo/MP_0005328,lexical,Abnormal circulating creatinine level (HPO),abnormal circulating creatinine level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005328,http://purl.obolibrary.org/obo/HP_0012100,lexical,abnormal circulating creatinine level (MPO),Abnormal circulating creatinine level (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0003369,http://purl.obolibrary.org/obo/HP_0025132,lexical,abnormal circulating estrogen level (MPO),Abnormal circulating estrogen level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0025132,http://purl.obolibrary.org/obo/MP_0003369,lexical,Abnormal circulating estrogen level (HPO),abnormal circulating estrogen level (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0500166,http://purl.obolibrary.org/obo/MP_0004730,lexical,Abnormal circulating gastrin level (HPO),abnormal circulating gastrin level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0004730,http://purl.obolibrary.org/obo/HP_0500166,lexical,abnormal circulating gastrin level (MPO),Abnormal circulating gastrin level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0031795,http://purl.obolibrary.org/obo/MP_0011973,lexical,Abnormal circulating glycerol level (HPO),abnormal circulating glycerol level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0011973,http://purl.obolibrary.org/obo/HP_0031795,lexical,abnormal circulating glycerol level (MPO),Abnormal circulating glycerol level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0030338,http://purl.obolibrary.org/obo/MP_0003361,lexical,Abnormal circulating gonadotropin level (HPO),abnormal circulating gonadotropin level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003361,http://purl.obolibrary.org/obo/HP_0030338,lexical,abnormal circulating gonadotropin level (MPO),Abnormal circulating gonadotropin level (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0005418,http://purl.obolibrary.org/obo/HP_0003117,lexical,abnormal circulating hormone level (MPO),Abnormal circulating hormone level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/MP_0005418,lexical,Abnormal circulating hormone level (HPO),abnormal circulating hormone level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0001560,http://purl.obolibrary.org/obo/HP_0040215,lexical,abnormal circulating insulin level (MPO),Abnormal circulating insulin level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0040215,http://purl.obolibrary.org/obo/MP_0001560,lexical,Abnormal circulating insulin level (HPO),abnormal circulating insulin level (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0030345,http://purl.obolibrary.org/obo/MP_0003969,lexical,Abnormal circulating luteinizing hormone level (HPO),abnormal luteinizing hormone level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003969,http://purl.obolibrary.org/obo/HP_0030345,lexical,abnormal luteinizing hormone level (MPO),Abnormal circulating luteinizing hormone level (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0011922,http://purl.obolibrary.org/obo/HP_0031427,lexical,abnormal circulating osteocalcin level (MPO),Abnormal circulating osteocalcin level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0031427,http://purl.obolibrary.org/obo/MP_0011922,lexical,Abnormal circulating osteocalcin level (HPO),abnormal circulating osteocalcin level (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0031212,http://purl.obolibrary.org/obo/MP_0005184,lexical,Abnormal circulating progesterone level (HPO),abnormal circulating progesterone level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005184,http://purl.obolibrary.org/obo/HP_0031212,lexical,abnormal circulating progesterone level (MPO),Abnormal circulating progesterone level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0010876,http://purl.obolibrary.org/obo/MP_0005416,lexical,Abnormal circulating protein level (HPO),abnormal circulating protein level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005416,http://purl.obolibrary.org/obo/HP_0010876,lexical,abnormal circulating protein level (MPO),Abnormal circulating protein level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0031505,http://purl.obolibrary.org/obo/MP_0005475,lexical,Abnormal circulating thyroxine level (HPO),abnormal circulating thyroxine level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005475,http://purl.obolibrary.org/obo/HP_0031505,lexical,abnormal circulating thyroxine level (MPO),Abnormal circulating thyroxine level (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0032385,http://purl.obolibrary.org/obo/MP_0011892,lexical,Abnormal circulating transferrin level (HPO),abnormal circulating transferrin level (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0011892,http://purl.obolibrary.org/obo/HP_0032385,lexical,abnormal circulating transferrin level (MPO),Abnormal circulating transferrin level (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0000031,http://purl.obolibrary.org/obo/HP_0000375,lexical,abnormal cochlea morphology (MPO),Abnormal cochlea morphology (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000375,http://purl.obolibrary.org/obo/MP_0000031,lexical,Abnormal cochlea morphology (HPO),abnormal cochlea morphology (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0012729,http://purl.obolibrary.org/obo/HP_0430021,lexical,abnormal common carotid artery morphology (MPO),Abnormal common carotid artery morphology (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0430021,http://purl.obolibrary.org/obo/MP_0012729,lexical,Abnormal common carotid artery morphology (HPO),abnormal common carotid artery morphology (MPO),HP,MP
http://purl.obolibrary.org/obo/XPO_0102657,http://purl.obolibrary.org/obo/HP_0000502,lexical,abnormal conjunctiva morphology (XPO),Abnormal conjunctiva morphology (HPO),XPO,HP
http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/XPO_0102657,lexical,Abnormal conjunctiva morphology (HPO),abnormal conjunctiva morphology (XPO),HP,XPO
http://purl.obolibrary.org/obo/HP_0040202,http://purl.obolibrary.org/obo/MP_0002069,lexical,Abnormal consumption behavior (HPO),abnormal consumption behavior (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0002069,http://purl.obolibrary.org/obo/HP_0040202,lexical,abnormal consumption behavior (MPO),Abnormal consumption behavior (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000481,http://purl.obolibrary.org/obo/ZP_0010594,lexical,Abnormal cornea morphology (HPO),"cornea morphology, abnormal (ZPO)",HP,ZP
http://purl.obolibrary.org/obo/ZP_0010594,http://purl.obolibrary.org/obo/HP_0000481,lexical,"cornea morphology, abnormal (ZPO)",Abnormal cornea morphology (HPO),ZP,HP
http://purl.obolibrary.org/obo/MP_0001312,http://purl.obolibrary.org/obo/XPO_0103048,lexical,abnormal cornea morphology (MPO),abnormal cornea morphology (XPO),MP,XPO
http://purl.obolibrary.org/obo/XPO_0103048,http://purl.obolibrary.org/obo/MP_0001312,lexical,abnormal cornea morphology (XPO),abnormal cornea morphology (MPO),XPO,MP
http://purl.obolibrary.org/obo/HP_0011488,http://purl.obolibrary.org/obo/MP_0005301,lexical,Abnormal corneal endothelium morphology (HPO),abnormal corneal endothelium morphology (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005301,http://purl.obolibrary.org/obo/HP_0011488,lexical,abnormal corneal endothelium morphology (MPO),Abnormal corneal endothelium morphology (HPO),MP,HP
http://purl.obolibrary.org/obo/ZP_0000440,http://purl.obolibrary.org/obo/MP_0006000,lexical,"corneal epithelium morphology, abnormal (ZPO)",abnormal corneal epithelium morphology (MPO),ZP,MP
http://purl.obolibrary.org/obo/MP_0006000,http://purl.obolibrary.org/obo/ZP_0000440,lexical,abnormal corneal epithelium morphology (MPO),"corneal epithelium morphology, abnormal (ZPO)",MP,ZP
http://purl.obolibrary.org/obo/HP_0006704,http://purl.obolibrary.org/obo/MP_0004111,lexical,Abnormal coronary artery morphology (HPO),abnormal coronary artery morphology (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0004111,http://purl.obolibrary.org/obo/HP_0006704,lexical,abnormal coronary artery morphology (MPO),Abnormal coronary artery morphology (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0011642,http://purl.obolibrary.org/obo/MP_0010436,lexical,Abnormal coronary sinus morphology (HPO),abnormal coronary sinus morphology (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0010436,http://purl.obolibrary.org/obo/HP_0011642,lexical,abnormal coronary sinus morphology (MPO),Abnormal coronary sinus morphology (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0001273,http://purl.obolibrary.org/obo/MP_0000780,lexical,Abnormal corpus callosum morphology (HPO),abnormal corpus callosum morphology (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0000780,http://purl.obolibrary.org/obo/HP_0001273,lexical,abnormal corpus callosum morphology (MPO),Abnormal corpus callosum morphology (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0003797,http://purl.obolibrary.org/obo/HP_0003103,lexical,abnormal compact bone morphology (MPO),Abnormal cortical bone morphology (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0003103,http://purl.obolibrary.org/obo/MP_0003797,lexical,Abnormal cortical bone morphology (HPO),abnormal compact bone morphology (MPO),HP,MP
http://purl.obolibrary.org/obo/XPO_0100111,http://purl.obolibrary.org/obo/MP_0001056,lexical,abnormal cranial nerve (XPO),abnormal cranial nerve morphology (MPO),XPO,MP
http://purl.obolibrary.org/obo/MP_0001056,http://purl.obolibrary.org/obo/XPO_0100111,lexical,abnormal cranial nerve morphology (MPO),abnormal cranial nerve (XPO),MP,XPO
http://purl.obolibrary.org/obo/HP_0001291,http://purl.obolibrary.org/obo/ZP_0005123,lexical,Abnormal cranial nerve morphology (HPO),"cranial nerve morphology, abnormal (ZPO)",HP,ZP
http://purl.obolibrary.org/obo/ZP_0005123,http://purl.obolibrary.org/obo/HP_0001291,lexical,"cranial nerve morphology, abnormal (ZPO)",Abnormal cranial nerve morphology (HPO),ZP,HP
http://purl.obolibrary.org/obo/HP_3000038,http://purl.obolibrary.org/obo/MP_0002258,lexical,Abnormal cricoid cartilage morphology (HPO),abnormal cricoid cartilage morphology (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0002258,http://purl.obolibrary.org/obo/HP_3000038,lexical,abnormal cricoid cartilage morphology (MPO),Abnormal cricoid cartilage morphology (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0008438,http://purl.obolibrary.org/obo/HP_0031512,lexical,abnormal cutaneous collagen fibril morphology (MPO),Abnormal cutaneous collagen fibril morphology (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0031512,http://purl.obolibrary.org/obo/MP_0008438,lexical,Abnormal cutaneous collagen fibril morphology (HPO),abnormal cutaneous collagen fibril morphology (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0008418,http://purl.obolibrary.org/obo/HP_0025082,lexical,abnormal cutaneous elastic fiber morphology (MPO),Abnormal cutaneous elastic fiber morphology (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0025082,http://purl.obolibrary.org/obo/MP_0008418,lexical,Abnormal cutaneous elastic fiber morphology (HPO),abnormal cutaneous elastic fiber morphology (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0031538,http://purl.obolibrary.org/obo/MP_0011159,lexical,Abnormal dermoepidermal junction morphology (HPO),abnormal epidermal-dermal junction morphology (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0011159,http://purl.obolibrary.org/obo/HP_0031538,lexical,abnormal epidermal-dermal junction morphology (MPO),Abnormal dermoepidermal junction morphology (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0009869,http://purl.obolibrary.org/obo/HP_0031934,lexical,abnormal descending aorta morphology (MPO),Abnormal descending aorta morphology (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0031934,http://purl.obolibrary.org/obo/MP_0009869,lexical,Abnormal descending aorta morphology (HPO),abnormal descending aorta morphology (MPO),HP,MP
http://purl.obolibrary.org/obo/XPO_0101889,http://purl.obolibrary.org/obo/HP_0000940,lexical,abnormal diaphysis morphology (XPO),Abnormal diaphysis morphology (HPO),XPO,HP
http://purl.obolibrary.org/obo/HP_0000940,http://purl.obolibrary.org/obo/XPO_0101889,lexical,Abnormal diaphysis morphology (HPO),abnormal diaphysis morphology (XPO),HP,XPO
http://purl.obolibrary.org/obo/MP_0002110,http://purl.obolibrary.org/obo/XPO_0100178,lexical,abnormal digit morphology (MPO),abnormal digit (XPO),MP,XPO
http://purl.obolibrary.org/obo/XPO_0100178,http://purl.obolibrary.org/obo/MP_0002110,lexical,abnormal digit (XPO),abnormal digit morphology (MPO),XPO,MP
http://purl.obolibrary.org/obo/HP_0011297,http://purl.obolibrary.org/obo/XPO_0101810,lexical,Abnormal digit morphology (HPO),abnormal digit morphology (XPO),HP,XPO
http://purl.obolibrary.org/obo/XPO_0101810,http://purl.obolibrary.org/obo/HP_0011297,lexical,abnormal digit morphology (XPO),Abnormal digit morphology (HPO),XPO,HP
http://purl.obolibrary.org/obo/HP_0030082,http://purl.obolibrary.org/obo/MP_0001422,lexical,Abnormal drinking behavior (HPO),abnormal drinking behavior (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0001422,http://purl.obolibrary.org/obo/HP_0030082,lexical,abnormal drinking behavior (MPO),Abnormal drinking behavior (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0020169,http://purl.obolibrary.org/obo/WBPhenotype_0000631,lexical,Abnormal drug response (HPO),drug response variant (WBP),HP,WBPhenotype
http://purl.obolibrary.org/obo/WBPhenotype_0000631,http://purl.obolibrary.org/obo/HP_0020169,lexical,drug response variant (WBP),Abnormal drug response (HPO),WBPhenotype,HP
http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/MP_0002102,lexical,Abnormal ear morphology (HPO),abnormal ear morphology (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0002102,http://purl.obolibrary.org/obo/HP_0031703,lexical,abnormal ear morphology (MPO),Abnormal ear morphology (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0031704,http://purl.obolibrary.org/obo/MP_0003878,lexical,Abnormal ear physiology (HPO),abnormal ear physiology (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003878,http://purl.obolibrary.org/obo/HP_0031704,lexical,abnormal ear physiology (MPO),Abnormal ear physiology (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0100738,http://purl.obolibrary.org/obo/MP_0001431,lexical,Abnormal eating behavior (HPO),abnormal eating behavior (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0001431,http://purl.obolibrary.org/obo/HP_0100738,lexical,abnormal eating behavior (MPO),Abnormal eating behavior (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0001378,http://purl.obolibrary.org/obo/HP_0012875,lexical,abnormal ejaculation (MPO),Abnormal ejaculation (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0012875,http://purl.obolibrary.org/obo/MP_0001378,lexical,Abnormal ejaculation (HPO),abnormal ejaculation (MPO),HP,MP
